SA1_7DIGITCODE_2016,M_Neg_Nil_inc_15_19_yr,M_Neg_Nil_inc_20_24_yr,M_Neg_Nil_inc_25_34_yr,M_Neg_Nil_inc_35_44_yr,M_Neg_Nil_inc_45_54_yr,M_Neg_Nil_inc_55_64_yr,M_Neg_Nil_inc_65_74_yr,M_Neg_Nil_inc_75_84_yr,M_Neg_Nil_inc_85_yr_over,M_Neg_Nil_inc_Tot,M_1_149_15_19_yr,M_1_149_20_24_yr,M_1_149_25_34_yr,M_1_149_35_44_yr,M_1_149_45_54_yr,M_1_149_55_64_yr,M_1_149_65_74_yr,M_1_149_75_84_yr,M_1_149_85_yr_over,M_1_149_Tot,M_150_299_15_19_yr,M_150_299_20_24_yr,M_150_299_25_34_yr,M_150_299_35_44_yr,M_150_299_45_54_yr,M_150_299_55_64_yr,M_150_299_65_74_yr,M_150_299_75_84_yr,M_150_299_85_yr_over,M_150_299_Tot,M_300_399_15_19_yr,M_300_399_20_24_yr,M_300_399_25_34_yr,M_300_399_35_44_yr,M_300_399_45_54_yr,M_300_399_55_64_yr,M_300_399_65_74_yr,M_300_399_75_84_yr,M_300_399_85_yr_over,M_300_399_Tot,M_400_499_15_19_yr,M_400_499_20_24_yr,M_400_499_25_34_yr,M_400_499_35_44_yr,M_400_499_45_54_yr,M_400_499_55_64_yr,M_400_499_65_74_yr,M_400_499_75_84_yr,M_400_499_85_yr_over,M_400_499_Tot,M_500_649_15_19_yr,M_500_649_20_24_yr,M_500_649_25_34_yr,M_500_649_35_44_yr,M_500_649_45_54_yr,M_500_649_55_64_yr,M_500_649_65_74_yr,M_500_649_75_84_yr,M_500_649_85_yr_over,M_500_649_Tot,M_650_799_15_19_yr,M_650_799_20_24_yr,M_650_799_25_34_yr,M_650_799_35_44_yr,M_650_799_45_54_yr,M_650_799_55_64_yr,M_650_799_65_74_yr,M_650_799_75_84_yr,M_650_799_85_yr_over,M_650_799_Tot,M_800_999_15_19_yr,M_800_999_20_24_yr,M_800_999_25_34_yr,M_800_999_35_44_yr,M_800_999_45_54_yr,M_800_999_55_64_yr,M_800_999_65_74_yr,M_800_999_75_84_yr,M_800_999_85_yr_over,M_800_999_Tot,M_1000_1249_15_19_yr,M_1000_1249_20_24_yr,M_1000_1249_25_34_yr,M_1000_1249_35_44_yr,M_1000_1249_45_54_yr,M_1000_1249_55_64_yr,M_1000_1249_65_74_yr,M_1000_1249_75_84_yr,M_1000_1249_85_yr_over,M_1000_1249_Tot,M_1250_1499_15_19_yr,M_1250_1499_20_24_yr,M_1250_1499_25_34_yr,M_1250_1499_35_44_yr,M_1250_1499_45_54_yr,M_1250_1499_55_64_yr,M_1250_1499_65_74_yr,M_1250_1499_75_84_yr,M_1250_1499_85_yr_over,M_1250_1499_Tot,M_1500_1749_15_19_yr,M_1500_1749_20_24_yr,M_1500_1749_25_34_yr,M_1500_1749_35_44_yr,M_1500_1749_45_54_yr,M_1500_1749_55_64_yr,M_1500_1749_65_74_yr,M_1500_1749_75_84_yr,M_1500_1749_85_yr_over,M_1500_1749_Tot,M_1750_1999_15_19_yr,M_1750_1999_20_24_yr,M_1750_1999_25_34_yr,M_1750_1999_35_44_yr,M_1750_1999_45_54_yr,M_1750_1999_55_64_yr,M_1750_1999_65_74_yr,M_1750_1999_75_84_yr,M_1750_1999_85_yr_over,M_1750_1999_Tot,M_2000_2999_15_19_yr,M_2000_2999_20_24_yr,M_2000_2999_25_34_yr,M_2000_2999_35_44_yr,M_2000_2999_45_54_yr,M_2000_2999_55_64_yr,M_2000_2999_65_74_yr,M_2000_2999_75_84_yr,M_2000_2999_85_yr_over,M_2000_2999_Tot,M_3000_more_15_19_yr,M_3000_more_20_24_yr,M_3000_more_25_34_yr,M_3000_more_35_44_yr,M_3000_more_45_54_yr,M_3000_more_55_64_yr,M_3000_more_65_74_yr,M_3000_more_75_84_yr,M_3000_more_85_yr_over,M_3000_more_Tot,M_Personal_inc_ns_15_19_yr,M_Personal_inc_ns_20_24_yr,M_Personal_inc_ns_25_34_yr,M_Personal_inc_ns_35_44_yr,M_Personal_inc_ns_45_54_yr,M_Personal_inc_ns_55_64_yr,M_Personal_inc_ns_65_74_yr,M_Personal_inc_ns_75_84_yr,M_Personal_inc_ns_85_yr,M_Personal_inc_ns_Tot,M_OS_vis_15_19_yr,M_OS_vis_20_24_yr,M_OS_vis_25_34_yr,M_OS_vis_35_44_yr,M_OS_vis_45_54_yr,M_OS_vis_55_64_yr,M_OS_vis_65_74_yr,M_OS_vis_75_84_yr,M_OS_vis_85_yr_over,M_OS_vis_Tot,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Neg_Nil_inc_15_19_yr,F_Neg_Nil_inc_20_24_yr,F_Neg_Nil_inc_25_34_yr,F_Neg_Nil_inc_35_44_yr,F_Neg_Nil_inc_45_54_yr,F_Neg_Nil_inc_55_64_yr,F_Neg_Nil_inc_65_74_yr,F_Neg_Nil_inc_75_84_yr,F_Neg_Nil_inc_85_yr_over,F_Neg_Nil_inc_Tot,F_1_149_15_19_yr,F_1_149_20_24_yr,F_1_149_25_34_yr,F_1_149_35_44_yr,F_1_149_45_54_yr,F_1_149_55_64_yr,F_1_149_65_74_yr,F_1_149_75_84_yr,F_1_149_85_yr_over,F_1_149_Tot,F_150_299_15_19_yr,F_150_299_20_24_yr,F_150_299_25_34_yr,F_150_299_35_44_yr,F_150_299_45_54_yr,F_150_299_55_64_yr,F_150_299_65_74_yr,F_150_299_75_84_yr,F_150_299_85_yr_over,F_150_299_Tot
5118112,11,0,0,0,0,0,0,3,0,18,7,0,0,0,0,0,0,0,0,16,0,3,4,0,0,0,0,3,0,8,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,3,4,0,0,9,0,3,0,0,0,3,0,0,0,9,0,4,0,0,3,3,3,0,0,18,0,0,4,3,0,4,3,0,0,17,0,0,3,0,3,3,4,0,0,17,0,0,7,3,3,0,0,0,0,8,0,0,0,3,3,0,0,0,0,8,0,0,6,5,5,5,0,0,0,27,0,0,3,14,17,9,0,0,0,41,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,23,15,25,38,32,46,23,14,10,217,9,0,3,8,5,3,5,0,0,37,9,0,0,3,0,5,0,0,3,18,3,0,0,0,4,3,6,0,3,19
5118113,16,3,3,0,3,3,3,0,0,29,3,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,3,3,0,20,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,7,0,13,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,17,0,0,0,0,0,3,0,0,0,11,0,0,3,0,0,0,3,0,0,11,0,0,4,0,0,0,0,0,0,14,0,0,0,3,5,0,3,0,0,13,0,0,0,4,5,0,0,0,0,11,0,0,9,7,13,8,4,0,0,32,0,0,0,14,12,6,4,0,0,39,0,0,3,0,3,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,20,19,27,34,46,29,31,14,3,225,11,0,0,8,4,10,4,0,0,34,11,0,0,3,4,0,0,0,0,18,0,4,0,0,0,0,0,0,0,10
5118114,6,4,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,3,0,4,4,4,0,0,16,0,0,0,0,4,4,0,0,0,10,0,0,0,3,3,0,0,0,0,6,0,0,3,0,0,0,0,0,0,4,0,0,0,3,7,3,0,0,0,12,0,0,3,8,22,5,0,0,0,32,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,15,15,33,23,7,6,3,141,4,0,0,0,8,0,0,0,0,10,12,3,3,3,0,0,0,0,0,24,8,3,0,0,0,0,3,0,0,16
5118115,7,0,0,0,3,0,0,0,0,12,7,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,3,0,4,3,6,0,0,12,0,0,0,3,3,0,0,0,0,7,0,0,0,3,3,0,0,0,0,6,0,0,3,8,3,4,3,0,0,19,0,0,0,10,16,3,0,0,0,34,0,0,0,4,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,7,5,30,37,20,19,14,5,152,9,0,0,5,7,4,0,0,0,22,4,0,3,0,0,0,0,0,0,7,0,0,0,5,3,0,0,3,0,17
5118116,8,0,0,0,0,0,0,0,0,13,10,3,0,0,0,0,0,0,0,13,3,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,3,5,3,12,0,0,0,0,3,0,3,11,3,16,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,11,0,0,4,3,3,3,3,3,0,18,0,0,0,5,0,3,0,0,0,15,0,0,7,3,0,3,0,0,0,19,0,0,3,3,3,0,0,0,0,11,0,0,3,5,13,0,0,0,0,18,0,0,3,9,7,0,0,0,0,14,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,21,11,22,37,35,22,15,22,6,188,7,0,3,3,3,0,0,0,0,22,16,0,0,0,3,3,0,0,0,25,4,0,0,3,0,0,0,3,0,10
5118117,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,11,0,0,3,5,3,0,0,0,0,11,0,0,0,4,3,0,0,0,0,5,0,0,0,3,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,15,19,20,24,9,9,7,0,94,3,0,3,0,0,0,0,0,0,6,4,3,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,0,10
5118118,15,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,3,0,0,4,3,0,0,0,0,3,0,0,0,11,3,0,0,0,4,0,0,3,4,10,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,0,0,0,0,6,0,0,4,0,0,0,3,0,0,11,0,0,3,0,3,0,4,0,0,16,0,4,5,3,3,6,0,0,0,18,0,0,4,7,9,3,3,0,0,25,0,0,8,0,3,3,0,0,0,10,0,0,4,3,7,3,0,0,0,11,0,0,4,12,10,5,0,0,0,28,0,0,0,10,4,0,0,0,0,21,3,0,5,0,3,3,0,3,3,15,0,0,0,0,0,0,0,0,0,0,28,12,38,41,45,27,20,17,3,224,5,0,3,4,0,0,3,0,0,21,4,0,0,0,0,0,0,0,0,11,4,0,0,0,4,3,3,0,0,13
5118119,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,13,0,3,0,0,0,0,3,5,0,15,0,0,0,0,0,3,0,0,0,12,0,0,0,3,0,3,0,0,0,8,0,0,0,0,3,0,0,0,3,13,0,0,3,0,5,4,0,6,0,12,0,0,3,3,0,3,0,0,0,15,0,0,3,7,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,3,3,4,0,0,0,0,16,0,0,4,6,9,3,0,0,0,24,0,0,0,4,0,0,0,0,0,12,0,0,3,0,0,0,0,4,4,14,0,0,0,0,0,0,0,0,0,0,9,11,28,27,28,23,20,29,12,178,0,0,0,3,3,8,3,0,0,16,3,0,0,0,0,0,0,0,0,12,0,3,0,0,0,3,4,7,3,21
5118120,15,3,0,0,0,3,0,0,0,22,3,3,0,0,0,0,0,0,0,12,0,7,3,0,0,3,0,0,0,16,3,5,0,3,0,0,8,0,0,14,0,8,3,3,0,3,3,4,3,20,0,0,3,0,0,0,3,3,0,17,0,3,0,0,0,0,0,3,0,6,0,0,5,3,0,4,3,0,0,22,0,3,8,0,0,4,0,3,0,19,0,4,4,4,0,8,0,0,0,20,0,0,3,7,3,3,0,0,0,16,0,0,0,7,3,3,0,0,0,12,0,0,3,13,8,5,4,0,0,27,0,0,0,16,9,7,3,0,0,23,0,0,0,0,3,3,0,0,0,10,0,0,3,0,0,0,0,0,0,3,24,31,36,52,34,41,23,20,7,268,9,3,0,11,10,4,0,0,0,34,3,0,0,0,0,0,3,0,0,7,3,4,8,0,0,3,3,4,0,18
5118121,9,3,0,0,3,3,0,0,0,17,4,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,10,0,0,0,0,0,3,0,3,3,14,0,0,0,6,0,3,0,3,0,14,0,0,0,0,3,0,4,0,0,12,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,3,0,5,0,0,0,0,10,0,0,0,5,8,0,3,0,0,15,0,0,3,3,5,0,0,0,0,14,0,0,0,3,0,4,0,0,0,6,0,0,6,4,12,3,0,0,0,28,0,0,0,7,6,3,0,0,0,23,3,4,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,20,11,18,35,53,27,9,15,9,194,10,0,3,3,3,3,0,0,0,28,4,4,0,3,0,0,0,0,0,16,3,3,0,0,0,0,0,3,3,13
5118122,7,0,0,0,3,0,0,0,0,14,3,0,0,0,0,0,0,0,0,9,0,3,0,3,0,0,0,4,0,10,0,0,0,3,0,4,4,3,0,15,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,3,14,0,3,0,0,0,0,4,0,0,10,0,3,4,11,6,8,0,0,0,27,0,0,3,3,0,0,0,0,0,7,0,3,4,5,5,4,0,0,0,21,0,0,0,0,0,4,0,0,0,9,0,0,5,21,4,5,0,0,0,33,0,0,3,0,8,0,0,0,0,9,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,10,17,31,49,37,24,9,14,3,199,12,0,3,3,3,3,0,0,0,24,6,0,0,0,0,0,0,0,0,12,0,3,3,0,3,4,0,3,0,18
5118123,11,0,0,0,0,0,0,0,0,13,4,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,0,6,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,3,5,0,0,0,0,0,3,0,3,0,10,0,3,0,3,3,0,0,0,0,15,0,0,0,4,0,3,0,0,0,9,0,0,0,3,3,0,0,0,0,11,0,0,0,5,6,0,0,0,0,15,0,0,8,3,13,4,0,0,0,21,0,0,3,9,10,0,0,0,0,23,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,10,13,30,41,15,12,7,3,159,7,0,0,3,3,3,0,0,0,19,7,3,0,0,0,0,0,0,0,11,3,3,0,0,7,3,0,0,0,10
5118124,5,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,0,4,0,3,12,0,0,0,0,0,0,3,0,0,9,0,7,0,3,0,3,3,0,0,12,0,0,5,0,4,0,0,0,0,10,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,4,4,0,0,18,0,5,0,3,3,0,0,0,0,10,0,0,0,3,3,3,0,0,0,12,0,0,0,0,0,3,3,0,0,12,0,0,8,13,9,11,0,0,0,41,0,0,0,11,17,8,0,0,0,32,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,20,22,43,47,41,25,6,3,218,3,0,4,7,4,3,0,0,0,19,5,0,0,3,3,5,0,0,0,16,5,4,3,0,0,0,0,3,0,16
5118125,7,5,0,0,0,3,0,0,0,18,3,4,0,0,0,0,0,0,0,10,0,4,0,0,0,0,3,0,0,8,3,0,0,0,0,0,0,4,0,7,0,0,0,0,0,4,0,4,3,15,0,3,3,0,0,0,3,0,0,11,0,0,3,0,0,4,4,3,0,14,0,0,3,0,5,0,0,0,0,12,0,0,3,3,8,3,3,0,0,20,0,0,3,3,0,0,0,0,0,9,0,0,3,3,3,3,0,0,0,17,0,0,0,4,4,3,0,0,0,17,0,0,4,17,6,3,0,0,0,39,0,0,0,7,9,3,0,0,0,21,0,0,0,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,13,23,30,48,45,37,14,18,10,231,3,0,0,10,0,3,0,0,0,14,5,3,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,3,0,7
5118126,9,3,0,0,3,0,0,0,0,15,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,3,0,7,0,0,3,0,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,3,0,0,16,0,0,0,0,3,0,0,3,0,9,0,0,5,3,7,3,0,0,0,16,0,0,3,0,3,0,0,0,0,11,0,0,0,3,3,3,4,0,0,20,0,0,3,14,4,7,3,0,0,35,0,0,7,8,8,3,0,0,0,24,3,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,18,3,28,28,34,30,21,10,0,180,7,4,3,4,0,3,4,0,0,31,5,0,0,0,3,0,0,0,0,9,0,0,0,0,0,3,0,3,0,10
5118127,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,3,4,0,9,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,11,0,0,3,3,3,0,0,0,0,9,0,0,3,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,6,8,3,23,0,0,0,0,0,0,0,0,0,0,5,3,13,7,10,17,17,20,13,102,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,3,10
5118128,0,0,0,0,0,3,0,0,0,6,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,11,0,0,0,0,3,0,3,0,0,12,0,3,0,3,0,0,3,0,0,11,0,3,0,0,0,0,8,3,0,12,0,0,0,0,3,0,3,0,0,4,0,0,0,0,3,3,3,0,0,13,0,3,0,0,0,4,0,0,0,8,0,0,3,0,3,0,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,0,0,4,13,3,3,0,0,0,24,0,0,0,10,11,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,18,26,33,20,21,8,4,156,7,0,0,0,0,0,0,0,0,17,7,0,0,0,0,0,0,0,0,9,3,0,0,0,3,4,3,0,0,16
5118129,11,4,3,0,0,0,0,0,0,17,3,3,0,0,0,0,0,0,0,8,0,0,3,0,0,0,4,0,0,10,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,12,0,0,3,0,0,6,3,0,0,12,0,3,0,3,3,3,3,0,0,17,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,5,11,3,4,0,0,25,0,0,0,8,11,4,0,0,0,25,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,20,19,28,27,29,29,27,5,0,181,5,0,4,0,4,8,0,0,0,25,4,5,0,0,0,0,0,0,0,13,4,3,0,0,0,0,6,0,0,12
5118130,4,4,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,8,0,0,3,0,3,3,4,3,3,17,0,3,0,0,0,0,3,0,3,9,0,0,0,0,0,0,6,7,0,17,0,0,0,5,0,0,0,0,0,8,0,0,8,0,3,0,5,3,0,19,0,3,5,4,10,0,0,3,0,28,0,0,5,9,5,0,0,0,0,22,0,0,4,10,0,3,3,0,0,20,0,0,4,0,5,0,0,0,0,10,0,0,11,3,10,4,3,0,0,22,0,3,0,5,3,4,0,0,0,19,3,0,7,3,3,3,0,3,0,17,0,0,0,0,0,0,0,0,0,0,14,13,50,45,34,26,27,21,3,234,6,0,5,3,3,5,0,0,0,26,3,6,0,3,3,0,0,0,0,23,0,4,5,0,3,3,3,0,0,19
5118131,12,3,0,0,0,3,0,0,0,21,3,3,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,8,0,0,3,0,0,3,0,0,0,5,0,3,3,0,0,0,0,0,0,12,0,0,7,0,0,0,0,0,0,14,0,0,0,0,0,4,4,0,0,12,0,0,0,0,0,4,3,0,3,12,0,0,4,0,11,3,3,0,4,26,0,0,0,9,16,19,3,3,0,53,0,0,3,0,7,3,0,0,0,13,0,0,0,0,3,0,0,0,0,4,20,21,23,24,44,36,22,9,10,215,34,0,0,3,5,3,3,3,0,54,3,5,0,0,3,3,0,0,0,18,3,3,0,0,0,0,0,0,0,10
5118132,16,3,3,0,0,0,0,0,0,19,5,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,9,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,8,0,13,0,0,0,0,5,3,3,0,0,9,0,4,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,9,0,3,3,0,0,0,3,0,0,9,0,0,0,0,3,0,3,3,0,11,0,0,0,0,0,4,0,0,0,6,0,0,0,5,3,5,0,4,0,17,0,0,0,3,25,8,0,4,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,12,15,12,48,23,26,22,3,186,7,0,4,0,3,0,0,0,0,9,8,0,0,0,0,4,0,0,0,16,0,6,0,3,0,0,3,0,0,15
5118201,3,3,3,0,0,3,0,0,0,12,4,0,0,0,0,3,0,0,0,6,0,3,8,0,0,0,3,0,0,20,0,0,0,0,0,3,5,6,0,20,0,3,0,0,3,3,0,0,0,9,3,0,0,0,0,0,3,0,0,15,0,0,0,0,0,8,4,3,0,15,0,0,0,7,4,3,0,0,0,17,0,0,0,3,5,4,0,0,0,16,0,0,3,10,3,3,0,0,0,17,0,0,0,4,3,3,3,0,0,16,0,0,0,5,4,3,0,0,0,10,0,0,4,6,6,4,0,0,0,18,0,0,0,3,3,3,0,0,0,8,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,14,18,26,35,36,41,22,16,0,205,13,4,4,0,3,3,0,0,0,28,6,0,0,3,0,3,0,0,0,12,3,3,0,0,0,3,3,0,0,10
5118202,6,3,3,0,0,3,0,0,0,20,3,0,3,0,0,0,0,0,0,8,0,3,0,0,0,3,3,3,0,8,0,5,3,0,4,0,5,0,0,12,0,0,3,0,0,0,3,0,0,6,0,0,4,0,0,0,6,3,0,10,0,6,0,0,0,0,3,0,0,16,0,0,3,0,0,3,0,0,0,9,0,3,4,3,0,5,4,0,0,20,0,0,5,8,3,3,0,0,0,19,0,0,4,8,4,3,3,0,0,19,0,0,4,4,3,4,0,0,0,13,0,0,3,3,9,12,0,0,0,27,0,0,0,3,0,0,0,0,0,11,0,0,0,3,3,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,12,22,37,29,24,42,32,7,0,207,5,0,3,6,3,4,0,0,0,25,3,0,0,0,0,3,0,0,0,11,0,3,3,4,4,3,3,0,0,18
5118203,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,10,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,5,0,0,0,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,5,10,12,13,16,15,3,4,83,3,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,3,0,13
5118204,7,0,0,0,0,0,0,0,0,13,8,0,0,0,0,3,0,0,0,13,0,3,5,0,3,4,0,0,0,11,4,4,4,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,7,3,3,14,0,0,0,0,0,0,4,0,0,7,0,0,3,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,9,0,0,0,3,4,3,0,0,0,9,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,7,5,0,0,10,0,0,0,3,3,10,0,0,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,20,14,26,6,25,37,21,12,8,163,3,0,0,0,8,5,3,0,0,21,4,0,0,0,0,3,0,0,0,12,3,0,0,0,0,0,0,3,0,11
5118205,3,3,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,8,0,3,3,0,0,3,3,0,0,9,0,0,5,0,3,4,0,0,0,17,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,9,0,0,0,3,4,3,0,0,0,9,0,0,0,3,0,4,0,0,0,7,0,0,0,10,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,13,10,21,23,14,20,14,8,0,123,3,9,0,3,4,4,3,0,0,23,3,0,0,4,0,0,0,0,0,5,3,0,0,0,3,0,0,0,0,11
5118206,7,3,3,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,5,3,0,0,0,0,0,3,0,0,10,0,0,5,0,3,0,5,0,0,21,0,4,0,0,3,0,5,0,0,11,0,0,8,3,3,6,0,0,0,20,0,3,0,7,3,3,0,0,0,24,0,0,5,3,0,0,0,0,0,7,0,0,5,3,3,0,0,0,0,8,0,0,3,7,5,3,0,0,0,11,0,0,0,4,4,0,0,0,0,12,0,0,3,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,12,33,26,28,21,22,10,0,174,8,3,0,5,4,3,4,0,0,19,3,5,3,0,3,3,0,0,0,18,0,0,0,0,3,8,3,3,0,15
