SA1_7DIGITCODE_2016,M_Husb_a_r_mar_0_14,M_Husb_a_r_mar_15_24,M_Husb_a_r_mar_25_34,M_Husb_a_r_mar_35_44,M_Husb_a_r_mar_45_54,M_Husb_a_r_mar_55_64,M_Husb_a_r_mar_65_74,M_Husb_a_r_mar_75_84,M_Husb_a_r_mar_85,M_Husb_a_r_mar_Tot,M_Part_de_f_mar_0_14,M_Part_de_f_mar_15_24,M_Part_de_f_mar_25_34,M_Part_de_f_mar_35_44,M_Part_de_f_mar_45_54,M_Part_de_f_mar_55_64,M_Part_de_f_mar_65_74,M_Part_de_f_mar_75_84,M_Part_de_f_mar_85,M_Part_de_f_mar_Tot,M_LPar_0_14_yr,M_LPar_15_24_yr,M_LPar_25_34_yr,M_LPar_35_44_yr,M_LPar_45_54_yr,M_LPar_55_64_yr,M_LPar_65_74_yr,M_LPar_75_84_yr,M_LPar_85_yr_over,M_LPar_Tot,M_Child_u_15_0_14_yr,M_Child_u_15_15_24_yr,M_Child_u_15_25_34_yr,M_Child_u_15_35_44_yr,M_Child_u_15_45_54_yr,M_Child_u_15_55_64_yr,M_Child_u_15_65_74_yr,M_Child_u_15_75_84_yr,M_Child_u_15_85_yr_over,M_Child_u_15_Tot,M_Dep_stu15_24_0_14,M_Dep_stu15_24_15_24,M_Dep_stu15_24_25_34,M_Dep_stu15_24_35_44,M_Dep_stu15_24_45_54,M_Dep_stu15_24_55_64,M_Dep_stu15_24_65_74,M_Dep_stu15_24_75_84,M_Dep_stu15_24_85_over,M_Dep_stu15_24_Tot,M_Non_dep_child_0_14,M_Non_dep_child_15_24,M_Non_dep_child_25_34,M_Non_dep_child_35_44,M_Non_dep_child_45_54,M_Non_dep_child_55_64,M_Non_dep_child_65_74,M_Non_dep_child_75_84,M_Non_dep_child_85_over,M_Non_dep_child_Tot,M_Oth_rel_ind_0_14,M_Oth_rel_ind_15_24,M_Oth_rel_ind_25_34,M_Oth_rel_ind_35_44,M_Oth_rel_ind_45_54,M_Oth_rel_ind_55_64,M_Oth_rel_ind_65_74,M_Oth_rel_ind_75_84,M_Oth_rel_ind_85,M_Oth_rel_ind_Tot,M_Unrel_ind_liv_fam_hh_0_14,M_Unre_ind_liv_fam_hh_15_24,M_Unre_ind_liv_fam_hh_25_34,M_Unre_ind_liv_fam_hh_35_44,M_Unre_ind_liv_fam_hh_45_54,M_Unre_ind_liv_fam_hh_55_64,M_Unre_ind_liv_fam_hh_65_74,M_Unre_ind_liv_fam_hh_75_84,M_Unrel_ind_liv_fam_hh_85,M_Unrel_ind_liv_fam_hh_Tot,M_Group_hh_mem_0_14,M_Group_hh_mem_15_24,M_Group_hh_mem_25_34,M_Group_hh_mem_35_44,M_Group_hh_mem_45_54,M_Group_hh_mem_55_64,M_Group_hh_mem_65_74,M_Group_hh_mem_75_84,M_Group_hh_mem_85,M_Group_hh_mem_Tot,M_LPer_0_14_yr,M_LPer_15_24_yr,M_LPer_25_34_yr,M_LPer_35_44_yr,M_LPer_45_54_yr,M_LPer_55_64_yr,M_LPer_65_74_yr,M_LPer_75_84_yr,M_LPer_85_yr_over,M_LPer_Tot,M_Vis_from_within_Aus_0_14,M_Vis_from_within_Aus_15_24,M_Vis_from_within_Aus_25_34,M_Vis_from_within_Aus_35_44,M_Vis_from_within_Aus_45_54,M_Vis_from_within_Aus_55_64,M_Vis_from_within_Aus_65_74,M_Vis_from_within_Aus_75_84,M_Vis_from_within_Aus_85,M_Vis_from_within_Aus_Tot,M_OS_v_0_14_yr,M_OS_v_15_24_yr,M_OS_v_25_34_yr,M_OS_v_35_44_yr,M_OS_v_45_54_yr,M_OS_v_55_64_yr,M_OS_v_65_74_yr,M_OS_v_75_84_yr,M_OS_v_85_yr_over,M_Overseas_v_Total,M_Tot_0_14_yr,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Husb_a_r_mar_0_14,F_Husb_a_r_mar_15_24,F_Husb_a_r_mar_25_34,F_Husb_a_r_mar_35_44,F_Husb_a_r_mar_45_54,F_Husb_a_r_mar_55_64,F_Husb_a_r_mar_65_74,F_Husb_a_r_mar_75_84,F_Husb_a_r_mar_85,F_Husb_a_r_mar_Tot,F_Part_de_f_mar_0_14,F_Part_de_f_mar_15_24,F_Part_de_f_mar_25_34,F_Part_de_f_mar_35_44,F_Part_de_f_mar_45_54,F_Part_de_f_mar_55_64,F_Part_de_f_mar_65_74,F_Part_de_f_mar_75_84,F_Part_de_f_mar_85,F_Part_de_f_mar_Tot,F_LPar_0_14_yr,F_LPar_15_24_yr,F_LPar_25_34_yr,F_LPar_35_44_yr,F_LPar_45_54_yr,F_LPar_55_64_yr,F_LPar_65_74_yr,F_LPar_75_84_yr,F_LPar_85_yr_over,F_LPar_Tot,F_Child_u_15_0_14_yr,F_Child_u_15_15_24_yr,F_Child_u_15_25_34_yr,F_Child_u_15_35_44_yr,F_Child_u_15_45_54_yr,F_Child_u_15_55_64_yr,F_Child_u_15_65_74_yr,F_Child_u_15_75_84_yr,F_Child_u_15_85_yr_over,F_Child_u_15_Tot,F_Dep_stu15_24_0_14,F_Dep_stu15_24_15_24,F_Dep_stu15_24_25_34,F_Dep_stu15_24_35_44,F_Dep_stu15_24_45_54,F_Dep_stu15_24_55_64,F_Dep_stu15_24_65_74,F_Dep_stu15_24_75_84,F_Dep_stu15_24_85_over,F_Dep_stu15_24_Tot,F_Non_dep_child_0_14,F_Non_dep_child_15_24,F_Non_dep_child_25_34,F_Non_dep_child_35_44,F_Non_dep_child_45_54,F_Non_dep_child_55_64,F_Non_dep_child_65_74,F_Non_dep_child_75_84,F_Non_dep_child_85_over,F_Non_dep_child_Tot,F_Oth_rel_ind_0_14,F_Oth_rel_ind_15_24,F_Oth_rel_ind_25_34,F_Oth_rel_ind_35_44,F_Oth_rel_ind_45_54,F_Oth_rel_ind_55_64,F_Oth_rel_ind_65_74,F_Oth_rel_ind_75_84,F_Oth_rel_ind_85,F_Oth_rel_ind_Tot
5125706,..,0,3,6,8,10,6,3,0,48,..,0,3,6,3,0,0,0,0,15,..,0,0,0,0,0,0,0,0,0,30,..,..,..,..,..,..,..,..,30,..,3,..,..,..,..,..,..,..,3,..,0,0,3,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,4,3,0,0,3,0,0,0,7,..,0,0,0,12,5,0,0,0,21,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,34,7,12,18,22,25,14,7,0,135,..,0,5,7,8,14,10,3,0,49,..,0,4,5,5,0,0,0,0,12,..,0,0,0,0,0,0,3,0,6,19,..,..,..,..,..,..,..,..,19,..,6,..,..,..,..,..,..,..,6,..,7,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
5125707,..,0,5,3,6,6,19,3,0,42,..,0,0,3,3,3,3,0,0,12,..,0,0,0,0,0,0,0,0,3,14,..,..,..,..,..,..,..,..,14,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,3,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,17,14,5,12,15,13,24,5,0,109,..,0,3,3,5,14,10,5,0,47,..,0,0,4,3,3,0,0,0,16,..,0,3,0,0,0,0,0,0,3,20,..,..,..,..,..,..,..,..,20,..,7,..,..,..,..,..,..,..,7,..,5,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4
5125801,..,0,8,22,12,9,21,13,3,89,..,3,5,8,3,3,3,0,0,29,..,0,0,0,0,0,0,0,0,0,77,..,..,..,..,..,..,..,..,77,..,11,..,..,..,..,..,..,..,11,..,6,0,3,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,6,..,4,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,9,..,0,3,9,3,6,0,0,0,19,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,77,19,28,43,23,18,25,14,5,253,..,0,24,18,16,9,20,10,0,95,..,5,11,9,5,0,3,0,0,31,..,5,8,0,3,0,0,0,0,18,60,..,..,..,..,..,..,..,..,60,..,5,..,..,..,..,..,..,..,5,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,6
5125802,..,0,18,30,19,9,16,9,0,101,..,0,7,7,4,0,0,0,0,24,..,0,0,3,0,0,0,0,0,3,96,..,..,..,..,..,..,..,..,96,..,13,..,..,..,..,..,..,..,13,..,17,3,5,0,0,0,0,0,23,..,0,0,0,0,0,0,0,0,3,..,4,3,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,5,..,0,0,0,3,3,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,96,41,40,53,32,15,18,8,0,295,..,3,27,34,24,12,8,3,0,113,..,5,15,3,0,0,3,0,0,27,..,0,6,14,3,8,0,0,0,26,67,..,..,..,..,..,..,..,..,67,..,9,..,..,..,..,..,..,..,9,..,12,3,0,0,0,0,0,0,11,..,3,3,0,0,0,0,0,0,7
5125803,..,0,25,37,37,24,23,6,0,142,..,4,19,3,9,3,0,0,0,36,..,0,0,0,0,0,0,0,0,3,110,..,..,..,..,..,..,..,..,110,..,12,..,..,..,..,..,..,..,12,..,8,4,0,0,0,0,0,0,21,..,3,0,0,0,0,0,0,0,7,..,3,0,0,0,0,0,0,0,3,..,3,4,0,0,0,0,0,0,12,..,3,3,4,4,6,3,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,111,39,55,55,48,31,27,5,0,366,..,6,32,42,27,30,15,0,0,160,..,7,24,3,6,4,0,0,0,38,..,3,5,5,3,0,0,0,0,19,73,..,..,..,..,..,..,..,..,73,..,15,..,..,..,..,..,..,..,15,..,9,0,0,0,0,0,0,0,15,..,0,0,0,0,0,0,0,0,3
5125804,..,0,7,4,15,16,17,7,0,64,..,0,6,0,0,0,3,0,0,11,..,0,0,0,0,0,0,0,0,0,33,..,..,..,..,..,..,..,..,33,..,6,..,..,..,..,..,..,..,6,..,3,4,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,3,0,0,0,0,0,0,0,9,..,0,0,0,3,4,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,40,14,13,12,18,23,22,12,0,151,..,0,6,10,11,20,19,6,0,68,..,0,5,4,0,0,3,0,0,13,..,0,0,4,3,0,0,0,0,12,20,..,..,..,..,..,..,..,..,20,..,10,..,..,..,..,..,..,..,10,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,3,0,0,0,3
5125805,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
5125806,..,0,3,12,9,8,16,12,0,65,..,3,0,3,4,4,0,0,0,19,..,0,0,4,0,0,0,0,0,6,33,..,..,..,..,..,..,..,..,33,..,3,..,..,..,..,..,..,..,3,..,12,4,5,0,0,0,0,0,20,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,6,3,3,0,0,13,3,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,34,22,12,21,30,18,23,16,0,174,..,0,12,4,13,18,20,3,0,70,..,0,3,5,6,0,3,0,0,18,..,3,3,4,9,5,0,3,0,24,34,..,..,..,..,..,..,..,..,34,..,11,..,..,..,..,..,..,..,11,..,5,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
5125807,..,0,4,3,6,18,8,9,0,52,..,0,7,3,3,3,0,0,0,13,..,0,0,0,0,0,0,0,0,0,38,..,..,..,..,..,..,..,..,38,..,6,..,..,..,..,..,..,..,6,..,10,5,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,38,11,17,8,15,21,15,9,3,144,..,0,12,4,7,13,10,6,3,60,..,0,8,3,0,5,0,0,0,18,..,0,3,4,3,0,0,0,0,18,40,..,..,..,..,..,..,..,..,40,..,3,..,..,..,..,..,..,..,3,..,6,0,0,0,0,0,0,0,12,..,0,0,0,0,3,0,0,0,3
5125808,..,3,43,55,46,12,17,3,0,177,..,10,36,18,9,4,3,0,0,72,..,0,3,3,5,0,0,0,0,8,175,..,..,..,..,..,..,..,..,175,..,25,..,..,..,..,..,..,..,25,..,28,0,5,0,0,0,0,0,32,..,4,0,0,0,3,0,0,0,7,..,3,0,0,0,0,0,0,0,0,..,0,5,0,0,0,0,0,0,6,..,4,9,6,7,3,0,0,0,28,0,0,7,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,173,74,102,96,63,20,19,4,0,552,..,11,59,59,39,17,19,0,0,194,..,14,36,16,7,8,0,0,0,81,..,3,16,12,17,6,0,3,0,61,221,..,..,..,..,..,..,..,..,221,..,21,..,..,..,..,..,..,..,21,..,14,3,0,0,3,0,0,0,24,..,0,0,3,3,0,0,0,0,11
5125809,..,0,13,48,57,22,26,3,0,168,..,0,4,8,3,0,0,0,0,18,..,0,0,0,0,0,0,0,0,0,101,..,..,..,..,..,..,..,..,101,..,35,..,..,..,..,..,..,..,35,..,20,10,0,0,0,0,0,0,33,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,0,0,0,3,..,0,0,3,3,0,3,0,0,11,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,101,68,32,58,65,29,33,6,0,383,..,3,23,48,65,20,27,0,0,188,..,0,9,5,4,0,0,0,0,21,..,0,7,8,8,3,0,0,0,28,81,..,..,..,..,..,..,..,..,81,..,32,..,..,..,..,..,..,..,32,..,12,3,0,0,0,0,0,0,11,..,0,0,0,0,0,3,4,0,11
5125810,..,0,0,3,3,6,5,3,0,19,..,0,4,3,3,4,0,0,0,13,..,0,0,0,0,0,0,0,0,3,19,..,..,..,..,..,..,..,..,19,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,3,4,0,0,0,0,0,0,6,..,0,0,0,0,3,8,3,0,13,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,19,5,7,4,8,14,14,6,0,85,..,0,0,8,6,3,9,0,0,24,..,0,3,3,6,0,0,0,0,16,..,0,3,0,4,0,0,0,0,11,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,3,0,3
5125811,..,0,5,9,14,15,13,8,0,58,..,3,3,0,4,0,0,0,0,12,..,0,0,0,3,0,0,0,0,4,28,..,..,..,..,..,..,..,..,28,..,7,..,..,..,..,..,..,..,7,..,10,0,0,0,0,0,0,0,19,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,3,0,4,..,0,0,0,4,3,5,0,0,13,0,0,0,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,28,20,11,14,22,22,18,10,0,142,..,0,10,14,13,18,9,4,0,67,..,3,0,0,3,0,0,0,0,10,..,0,0,3,3,3,0,0,0,12,18,..,..,..,..,..,..,..,..,18,..,8,..,..,..,..,..,..,..,8,..,7,3,0,0,0,0,0,0,14,..,0,0,0,0,0,0,0,0,0
5125812,..,0,9,10,12,8,10,5,0,57,..,3,4,9,8,0,3,0,0,24,..,0,0,0,3,0,0,0,0,4,52,..,..,..,..,..,..,..,..,52,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,9,..,0,0,3,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,3,0,4,3,7,3,0,15,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,54,17,19,17,23,19,17,11,0,173,..,0,11,9,12,15,13,4,0,58,..,3,4,4,3,4,0,0,0,22,..,0,5,3,4,4,0,0,0,18,32,..,..,..,..,..,..,..,..,32,..,3,..,..,..,..,..,..,..,3,..,12,0,3,0,0,0,0,0,17,..,0,0,0,0,0,0,0,0,4
5125813,..,0,3,11,9,12,9,3,0,46,..,0,4,3,9,3,0,0,0,18,..,0,0,0,3,0,0,0,0,4,29,..,..,..,..,..,..,..,..,29,..,9,..,..,..,..,..,..,..,9,..,0,0,3,0,0,0,0,0,8,..,0,3,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,6,6,0,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,29,12,15,27,23,17,16,9,0,132,..,0,8,8,9,9,7,3,0,48,..,0,8,5,9,0,0,0,0,18,..,0,0,4,4,0,0,0,0,12,23,..,..,..,..,..,..,..,..,23,..,10,..,..,..,..,..,..,..,10,..,6,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,4
5125814,..,0,11,6,6,3,0,0,0,32,..,9,5,10,0,0,0,0,0,25,..,0,0,0,0,0,0,0,0,0,42,..,..,..,..,..,..,..,..,42,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,3,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,3,8,4,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,42,21,32,20,14,5,0,3,0,141,..,3,16,7,7,0,3,0,0,36,..,9,7,3,3,0,0,0,0,26,..,0,0,3,0,0,0,0,0,10,31,..,..,..,..,..,..,..,..,31,..,7,..,..,..,..,..,..,..,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
5125815,..,0,21,39,38,24,23,5,0,154,..,4,18,20,3,3,0,0,0,53,..,0,0,0,0,0,0,0,0,8,109,..,..,..,..,..,..,..,..,109,..,14,..,..,..,..,..,..,..,14,..,16,5,0,0,0,0,0,0,17,..,3,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,6,10,0,0,0,0,0,0,14,..,0,3,4,3,4,0,0,0,19,3,0,8,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,116,49,69,74,47,33,26,5,0,417,..,3,31,45,35,25,20,0,0,163,..,10,23,16,3,3,0,0,0,57,..,0,4,17,11,0,3,0,0,35,104,..,..,..,..,..,..,..,..,104,..,25,..,..,..,..,..,..,..,25,..,13,3,0,0,0,0,0,0,22,..,0,0,0,4,0,0,0,0,7
5125816,..,0,29,27,22,15,13,3,0,106,..,3,15,4,5,0,0,0,0,33,..,0,0,3,0,0,0,0,0,4,117,..,..,..,..,..,..,..,..,117,..,10,..,..,..,..,..,..,..,10,..,14,5,0,0,0,0,0,0,17,..,0,4,0,0,0,0,0,0,9,..,3,3,0,0,0,0,0,0,9,..,0,3,4,3,0,0,0,0,15,..,5,7,7,11,7,0,3,0,35,0,3,4,6,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,4,117,37,66,55,47,18,12,10,0,365,..,5,30,25,25,12,11,0,0,120,..,3,22,3,5,3,0,0,0,36,..,6,7,9,3,0,0,0,0,30,91,..,..,..,..,..,..,..,..,91,..,9,..,..,..,..,..,..,..,9,..,10,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,5
5125817,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
5125818,..,0,4,8,3,0,3,0,0,23,..,3,5,4,0,0,0,0,0,11,..,0,0,0,0,4,0,0,0,3,20,..,..,..,..,..,..,..,..,20,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,4,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,5,..,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,14,12,14,9,3,0,0,85,..,0,6,10,3,0,3,0,0,21,..,9,12,0,0,0,0,0,0,18,..,0,3,0,0,0,0,0,3,11,26,..,..,..,..,..,..,..,..,26,..,9,..,..,..,..,..,..,..,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
5125901,..,0,5,9,9,4,11,7,0,43,..,0,7,4,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,17,..,..,..,..,..,..,..,..,17,..,0,..,..,..,..,..,..,..,0,..,3,4,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,8,0,0,0,0,0,0,5,..,0,0,3,0,0,0,0,3,9,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,17,12,23,15,12,6,11,3,3,106,..,0,10,13,12,4,8,0,0,47,..,3,9,3,3,0,0,0,0,16,..,0,3,3,0,0,0,0,0,11,24,..,..,..,..,..,..,..,..,24,..,3,..,..,..,..,..,..,..,3,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
5125902,..,0,18,37,21,12,8,0,3,96,..,0,12,8,7,0,0,0,0,19,..,0,0,0,3,5,0,0,0,4,78,..,..,..,..,..,..,..,..,78,..,14,..,..,..,..,..,..,..,14,..,7,5,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,7,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,3,3,0,0,12,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,79,19,32,47,38,21,7,0,3,243,..,0,16,45,18,5,4,0,0,95,..,4,7,6,5,0,0,0,0,23,..,0,0,7,3,0,0,0,0,8,64,..,..,..,..,..,..,..,..,64,..,12,..,..,..,..,..,..,..,12,..,3,0,0,0,0,0,0,0,6,..,3,0,0,3,0,0,0,0,4
5125903,..,0,0,5,17,14,28,5,0,77,..,0,0,3,4,4,3,0,0,19,..,0,0,3,0,0,0,0,0,10,32,..,..,..,..,..,..,..,..,32,..,10,..,..,..,..,..,..,..,10,..,12,3,3,3,0,0,0,0,22,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,3,0,0,0,5,..,0,4,0,0,4,0,0,0,6,..,0,0,0,6,5,5,0,0,18,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,32,28,11,24,37,40,32,9,6,217,..,0,0,15,16,20,17,4,0,75,..,5,3,3,5,0,0,0,0,19,..,0,0,3,3,0,0,0,4,12,25,..,..,..,..,..,..,..,..,25,..,10,..,..,..,..,..,..,..,10,..,6,0,0,0,0,0,0,0,17,..,0,0,0,0,0,0,0,0,6
5125904,..,0,4,14,9,3,3,0,0,39,..,0,8,4,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,0,33,..,..,..,..,..,..,..,..,33,..,4,..,..,..,..,..,..,..,4,..,4,3,0,0,0,0,0,0,5,..,4,0,0,4,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,7,4,0,0,0,0,0,0,11,..,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,33,21,22,20,15,10,3,0,0,122,..,0,10,11,12,5,0,0,0,41,..,0,10,3,0,0,0,0,0,14,..,0,0,4,3,0,0,0,0,9,31,..,..,..,..,..,..,..,..,31,..,13,..,..,..,..,..,..,..,13,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,3
5125905,..,0,11,16,14,9,0,0,0,52,..,6,3,7,3,0,0,0,0,19,..,0,0,0,0,3,0,0,0,3,61,..,..,..,..,..,..,..,..,61,..,0,..,..,..,..,..,..,..,0,..,7,4,4,0,0,0,0,0,18,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,3,3,0,0,0,0,0,0,12,..,0,0,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,61,22,31,28,22,15,0,3,0,186,..,3,20,18,12,7,0,0,0,59,..,3,8,3,0,0,0,0,0,19,..,0,3,10,4,3,3,0,0,16,41,..,..,..,..,..,..,..,..,41,..,4,..,..,..,..,..,..,..,4,..,4,0,0,0,0,0,0,0,4,..,0,3,3,0,3,0,0,0,5
5125906,..,0,10,19,28,11,12,4,0,91,..,0,3,10,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,35,..,..,..,..,..,..,..,..,35,..,11,..,..,..,..,..,..,..,11,..,9,11,0,0,0,0,0,0,20,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,3,0,3,0,0,0,0,6,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,35,29,23,32,38,23,16,3,0,198,..,0,13,16,38,19,10,0,0,94,..,0,4,6,0,0,0,0,0,13,..,0,0,3,6,0,0,0,0,9,45,..,..,..,..,..,..,..,..,45,..,19,..,..,..,..,..,..,..,19,..,16,7,0,0,0,0,0,0,19,..,0,0,0,0,0,0,0,0,4
5125907,..,0,16,29,24,15,10,7,0,93,..,3,9,6,0,8,0,0,0,22,..,0,0,0,0,0,0,0,0,3,55,..,..,..,..,..,..,..,..,55,..,10,..,..,..,..,..,..,..,10,..,17,13,0,0,0,0,0,0,27,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,3,3,0,0,0,0,0,0,4,..,0,0,3,5,0,0,0,0,10,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,55,30,36,38,31,24,11,5,0,234,..,0,20,34,21,12,9,3,0,100,..,3,10,8,0,3,0,0,0,30,..,0,5,3,3,4,0,0,0,14,59,..,..,..,..,..,..,..,..,59,..,13,..,..,..,..,..,..,..,13,..,5,3,0,0,0,0,0,0,12,..,0,0,0,0,3,0,0,0,3
