SA1_7DIGITCODE_2016,P_15_19_Mgrs,P_15_19_Profnls,P_15_19_Techs_trades_workers,P_15_19_Comm_psnl_serv_wrkrs,P_15_19_Cler_admin_wrkrs,P_15_19_Sales_wrkrs,P_15_19_Mach_oper_dvrs,P_15_19_Labrs,P_15_19_Inad_desc_Ns,P_15_19_Tot,P_20_24_Mgrs,P_20_24_Profnls,P_20_24_Techs_trades_wrkrs,P_20_24_Comm_psnl_serv_wrkrs,P_20_24_Cler_admin_wrkrs,P_20_24_Sales_wrkrs,P_20_24_Mach_oper_dvrs,P_20_24_Labrs,P_20_24_Inad_desc_Ns,P_20_24_Tot,P_25_34_Mgrs,P_25_34_Profnls,P_25_34_Techs_trades_wrkrs,P_25_34_Comm_psnl_serv_wrkrs,P_25_34_Cler_admin_wrkrs,P_25_34_Sales_wrkrs,P_25_34_Mach_oper_dvrs,P_25_34_Labrs,P_25_34_Inad_desc_Ns,P_25_34_Tot,P_35_44_Mgrs,P_35_44_Profnls,P_35_44_Techs_trades_wrkrs,P_35_44_Comm_psnl_serv_wrkrs,P_35_44_Cler_admin_wrkrs,P_35_44_Sales_wrkrs,P_35_44_Mach_oper_dvrs,P_35_44_Labrs,P_35_44_Inad_desc_Ns,P_35_44_Tot,P_45_54_Mgrs,P_45_54_Profnls,P_45_54_Techs_trades_wrkrs,P_45_54_Comm_psnl_serv_wrkrs,P_45_54_Cler_admin_wrkrs,P_45_54_Sales_wrkrs,P_45_54_Mach_oper_dvrs,P_45_54_Labrs,P_45_54_Inad_desc_Ns,P_45_54_Tot,P_55_64_Mgrs,P_55_64_Profnls,P_55_64_Techs_trades_wrkrs,P_55_64_Comm_psnl_serv_wrkrs,P_55_64_Cler_admin_wrkrs,P_55_64_Sales_wrkrs,P_55_64_Mach_oper_dvrs,P_55_64_Labrs,P_55_64_Inad_desc_Ns,P_55_64_Tot,P_65_74_Mgrs,P_65_74_Profnls,P_65_74_Techs_trades_wrkrs,P_65_74_Comm_psnl_serv_wrkrs,P_65_74_Cler_admin_wrkrs,P_65_74_Sales_wrkrs,P_65_74_Mach_oper_dvrs,P_65_74_Labrs,P_65_74_Inad_desc_Ns,P_65_74_Tot,P_75_84_Mgrs,P_75_84_Profnls,P_75_84_Techs_trades_wrkrs,P_75_84_Comm_psnl_serv_wrkrs,P_75_84_Cler_admin_wrkrs,P_75_84_Sales_wrkrs,P_75_84_Mach_oper_dvrs,P_75_84_Labrs,P_75_84_Inad_desc_Ns,P_75_84_Tot,P_85_over_Mgrs,P_85_over_Profnls,P_85_over_Techs_trades_wrkrs,P_85_over_Com_psnl_serv_wrkrs,P_85_over_Cler_admin_wrkrs,P_85_over_Sales_wrkrs,P_85_over_Mach_oper_dvrs,P_85_over_Labrs,P_85_over_Inad_desc_Ns,P_85_over_Tot,P_Tot_Mgrs,P_Tot_Profnls,P_Tot_Techs_trades_wrkrs,P_Tot_Comm_psnl_serv_wrkrs,P_Tot_Cler_admin_wrkrs,P_Tot_Sales_wrkrs,P_Tot_Mach_oper_dvrs,P_Tot_Labrs,P_Tot_Inad_desc_Ns,P_Tot_Tot
5127240,0,0,0,3,0,0,0,0,0,10,0,0,5,0,0,3,0,0,0,19,3,5,11,5,3,4,3,6,0,38,4,3,10,3,3,3,3,4,0,42,4,0,3,0,0,3,8,0,0,31,3,0,6,3,3,3,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,40,18,21,14,16,8,5,153
5127241,0,0,3,0,0,6,0,0,0,8,0,0,7,3,3,0,3,0,0,12,6,12,15,9,16,3,10,5,0,77,13,17,13,12,12,3,14,0,0,85,6,9,4,3,8,4,11,0,0,46,7,8,3,0,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,51,39,26,36,13,37,12,4,252
5127242,0,0,0,0,0,3,0,0,0,8,0,0,3,0,0,0,3,0,0,14,4,4,6,4,3,0,11,10,0,37,4,4,6,0,4,0,5,5,0,32,0,0,6,0,0,0,7,3,0,23,0,0,5,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,30,13,12,13,23,13,0,122
5127243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
5127244,0,0,0,0,0,10,0,0,0,15,0,3,10,3,0,0,3,3,0,20,9,29,76,13,14,7,28,16,0,189,7,21,50,6,11,5,12,22,4,133,16,23,29,5,12,0,16,14,0,114,3,7,12,0,5,0,3,12,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,80,180,23,38,24,61,67,3,517
5127245,0,0,0,0,0,0,0,0,0,5,0,3,8,6,0,0,0,0,0,20,0,12,20,3,9,3,7,3,0,61,9,4,13,12,10,0,3,3,0,55,10,8,9,8,5,0,3,3,0,38,0,0,3,3,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,31,46,26,38,7,17,14,0,197
5127246,0,0,0,0,0,9,0,0,0,8,3,0,0,0,4,3,0,3,0,18,3,5,14,4,4,0,3,12,0,47,7,6,0,3,7,0,3,3,3,39,8,6,3,0,5,0,6,4,0,26,0,3,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,29,13,17,17,16,19,6,151
5127247,0,0,3,0,0,3,0,3,0,3,0,10,8,4,0,5,0,3,0,29,15,44,21,4,13,14,11,3,0,117,21,16,15,5,9,5,5,5,4,80,14,28,14,7,8,3,9,0,0,86,5,20,7,4,3,0,0,7,0,54,0,6,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,61,127,68,27,36,27,25,16,7,393
5127301,0,0,0,0,0,3,0,0,0,7,0,3,10,0,3,0,0,0,0,17,0,8,22,7,3,0,15,7,0,63,3,6,18,0,6,0,13,3,0,61,3,15,14,3,10,0,12,8,0,56,0,0,8,0,3,0,10,3,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,77,10,25,5,53,22,3,242
5127302,0,0,0,5,0,0,0,3,0,6,0,0,5,0,0,0,0,3,0,16,0,4,18,4,3,3,4,11,0,55,0,6,12,3,5,0,12,9,0,51,3,3,24,4,7,0,17,0,0,58,3,3,6,0,6,0,8,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,73,18,20,7,46,30,4,216
5127303,0,0,0,0,0,0,0,0,0,3,0,0,20,3,4,0,9,31,0,75,20,65,168,8,34,0,71,53,0,420,26,46,101,11,8,0,71,33,6,303,30,43,119,8,11,0,76,36,0,330,15,16,43,3,4,5,36,24,0,144,3,0,0,0,5,0,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,182,459,33,65,6,262,183,9,1289
5127304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,11,3,4,5,9,0,0,0,0,0,25,0,3,0,0,3,0,0,4,0,10,0,0,0,0,3,0,3,0,0,12,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,13,16,13,0,7,3,3,65
5127305,0,0,3,3,0,0,0,3,0,9,0,3,9,0,5,0,3,4,0,29,3,21,51,15,6,0,23,7,3,137,12,11,38,11,17,0,34,5,3,132,8,3,19,9,3,3,18,3,3,63,4,3,0,7,0,0,9,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,44,124,47,42,7,80,26,8,399
5127306,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,4,3,10,3,3,0,0,0,5,0,26,7,5,10,0,3,0,3,3,0,41,12,7,4,0,4,4,7,7,0,43,16,10,3,0,10,0,4,0,0,47,4,0,4,0,0,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,33,24,11,21,5,19,25,4,185
5127307,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,3,8,14,3,3,0,5,3,0,36,4,6,4,8,5,4,5,3,0,43,3,7,10,3,5,5,12,0,0,52,4,3,3,0,3,0,9,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,34,18,25,6,30,11,4,166
5127308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,3,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,3,8,0,29
5127309,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,14,0,3,3,3,0,0,0,3,0,10,0,0,4,3,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,4,0,0,9,3,3,48
5127310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,6,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,7,3,3,0,4,0,0,3,3,0,17,0,0,0,3,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,18,4,0,4,10,0,58
5127311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5127312,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,4,7,4,4,4,0,5,3,0,22,10,3,5,0,3,0,5,6,0,30,11,5,0,0,3,0,4,5,0,31,0,5,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,21,11,12,3,15,14,0,115
5127313,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,0,0,4,0,25,5,11,14,0,4,0,9,3,0,57,10,10,8,0,6,0,6,9,0,46,4,3,0,0,3,0,0,0,0,13,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,34,7,18,4,9,16,4,146
5127314,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,3,0,0,13,0,5,10,4,3,0,14,3,0,35,0,3,16,0,3,0,11,3,3,48,3,0,12,7,3,0,5,0,0,26,0,0,6,3,5,3,11,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,52,12,15,5,39,8,4,157
5127315,0,0,0,0,0,9,0,4,0,11,0,0,7,3,0,0,3,3,0,10,0,4,7,0,8,3,13,3,0,36,5,5,14,0,3,0,9,4,4,38,0,0,7,0,3,0,12,4,0,36,3,3,3,0,0,0,3,3,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,43,13,11,11,39,20,3,157
5127316,0,0,0,3,0,5,0,0,0,7,0,3,0,0,3,0,0,0,0,13,0,0,11,4,0,0,4,3,0,24,3,5,10,3,4,0,10,0,0,42,3,8,13,3,13,3,5,7,0,62,0,5,3,0,3,0,3,0,0,17,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,41,13,29,7,25,13,4,168
5127317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5127318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5127401,0,0,4,3,3,3,0,8,0,16,0,5,3,3,0,4,4,0,0,22,0,13,4,3,12,0,0,6,0,39,14,11,10,3,8,0,0,4,0,58,9,3,8,3,8,4,5,6,0,45,10,5,11,3,11,0,5,3,0,46,5,3,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,45,41,22,37,13,15,30,0,246
5127402,0,0,5,0,0,4,0,0,0,10,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,0,4,0,0,13,3,4,7,0,5,0,5,6,0,21,7,8,8,3,12,0,3,5,0,49,9,3,3,0,11,0,3,4,0,35,5,6,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,24,29,5,26,6,15,22,0,157
5127403,0,0,0,3,3,4,0,3,0,15,0,0,11,0,0,4,0,0,0,21,4,4,6,0,0,8,4,7,0,35,8,20,16,6,11,5,11,3,0,70,10,12,10,4,8,5,15,9,3,70,4,9,3,4,3,6,0,3,0,38,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,40,48,17,32,36,31,28,0,252
5127404,0,0,3,3,0,5,0,4,0,9,0,0,3,8,0,0,0,0,0,9,0,0,4,0,3,0,0,0,0,16,3,3,3,6,4,4,4,0,0,28,0,3,6,3,10,3,3,11,0,39,0,3,0,5,3,0,3,0,0,22,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,28,19,26,13,16,18,0,138
5127405,0,0,3,0,0,3,0,0,0,3,0,0,4,0,3,5,3,0,0,15,3,0,6,3,3,4,3,8,0,33,0,3,3,0,0,8,3,8,0,24,0,5,3,3,0,0,0,10,0,33,4,0,0,0,0,0,4,4,0,15,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,19,7,12,16,15,35,0,130
5127406,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,0,0,0,0,10,3,5,10,6,0,3,0,3,0,28,0,5,3,7,0,4,5,4,0,24,8,8,3,3,0,0,3,3,3,30,8,8,5,8,4,3,3,0,0,43,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,31,23,13,10,9,15,0,150
5127407,0,0,0,0,0,3,3,4,0,6,0,4,4,0,3,0,0,4,0,18,3,11,3,3,3,0,0,10,0,33,0,11,3,4,3,3,3,0,0,27,9,6,3,3,3,0,3,10,0,37,4,3,3,0,8,3,4,3,0,31,0,3,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,37,20,8,21,12,15,29,3,157
5127408,0,0,3,0,0,4,0,3,0,10,0,0,0,0,0,7,0,4,0,10,0,3,0,0,0,3,0,0,0,11,10,3,3,0,3,0,0,6,3,32,17,7,8,6,9,12,5,4,0,74,5,6,3,8,7,3,6,7,0,43,5,0,0,0,0,0,0,3,0,11,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,41,18,25,15,24,27,21,24,3,195
5127409,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,11,5,3,8,3,3,0,4,4,0,25,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,15,4,4,11,5,14,3,71
5127410,0,0,0,4,0,0,4,3,0,13,0,0,8,5,5,3,0,5,0,23,0,6,4,3,4,3,0,6,0,37,3,4,5,0,0,3,0,0,0,25,9,9,7,6,6,0,3,12,0,50,3,7,6,4,3,8,8,7,3,45,4,3,0,0,3,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,28,33,33,22,28,19,18,36,4,217
5127411,0,0,4,0,0,3,0,0,0,9,0,0,3,3,0,0,0,0,0,6,3,6,3,3,3,0,3,0,0,18,8,4,3,0,4,3,0,0,0,26,4,3,3,7,4,0,6,3,0,33,3,7,6,0,0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,8,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,25,20,16,14,10,15,7,3,122
5127412,0,0,0,3,0,7,0,3,0,17,0,0,0,0,0,0,0,3,0,8,4,6,6,3,0,0,0,0,3,20,5,11,7,0,3,0,0,5,0,37,11,9,3,6,6,7,5,4,0,48,4,8,3,0,0,0,3,6,0,30,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,24,34,25,10,21,19,11,27,5,176
5127413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5127414,0,0,0,0,0,3,0,3,0,9,0,3,3,0,0,0,0,0,0,9,4,6,0,0,3,0,0,0,0,16,3,6,0,0,0,0,0,4,0,15,3,3,6,4,10,3,0,3,0,31,5,3,0,0,0,0,0,0,0,17,7,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,4,4,23,17,8,7,18,9,3,10,3,104
5127415,0,0,4,0,3,11,0,3,0,20,3,3,3,6,3,4,0,3,0,30,10,6,25,4,18,5,11,15,0,83,7,11,11,10,14,3,6,8,0,63,11,7,5,0,7,6,14,11,3,65,0,6,0,0,8,3,8,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,47,20,43,35,30,42,3,288
5127416,0,0,0,0,0,10,0,3,0,18,5,0,7,0,0,0,0,0,0,9,9,13,17,3,11,0,3,3,0,61,15,12,6,6,8,4,8,3,0,71,3,8,0,8,5,5,8,3,0,47,3,4,0,5,3,3,3,0,0,25,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,41,33,23,37,20,26,19,7,230
5127417,0,0,5,0,0,4,0,0,0,11,0,0,4,6,0,0,0,4,0,17,3,4,10,4,3,0,3,9,3,48,4,7,10,0,0,3,3,3,0,31,6,4,9,4,10,5,9,7,0,52,4,11,7,3,3,0,4,3,0,37,0,0,0,0,3,4,9,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,24,40,18,28,22,26,35,9,210
5127418,0,3,3,3,0,7,0,3,0,20,0,0,0,0,0,0,0,0,0,11,3,11,8,4,0,4,3,3,0,33,10,6,4,3,4,0,0,0,0,28,10,25,8,0,10,5,3,0,4,69,9,8,9,7,5,3,6,0,0,44,9,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52,31,20,23,20,9,14,10,216
5127419,0,0,0,0,0,8,0,5,0,15,3,0,6,3,3,3,3,4,0,21,3,0,9,3,3,4,4,7,0,30,6,7,10,7,3,3,3,9,0,47,3,8,6,9,5,3,3,8,0,48,0,0,9,4,3,0,6,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,19,39,30,27,22,17,36,3,199
5127420,0,0,3,0,0,0,0,3,0,6,0,0,8,3,0,3,3,8,0,20,0,3,4,0,7,0,8,6,0,26,3,4,5,0,4,0,4,0,0,23,6,6,5,5,6,3,3,10,0,43,3,0,6,0,4,3,5,3,0,29,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,32,5,21,15,28,31,0,157
5127421,0,0,0,0,0,8,0,0,0,6,0,0,4,3,0,3,0,0,0,17,0,3,0,3,0,0,0,0,0,20,3,4,10,4,0,3,3,0,0,31,7,3,3,3,3,3,4,0,0,24,8,0,3,3,3,4,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,18,11,11,17,6,5,8,113
5127422,0,3,3,3,0,0,0,7,0,17,3,0,3,3,4,0,3,0,0,17,0,3,14,3,0,3,0,10,0,37,5,3,3,3,4,0,0,3,0,22,3,3,0,3,10,5,3,4,0,35,4,8,8,4,5,0,3,11,0,31,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,19,35,23,17,14,15,32,3,170
5127423,0,0,0,0,0,3,0,0,0,6,0,0,6,3,0,3,0,0,0,15,3,10,4,5,3,6,4,7,0,33,3,7,0,3,3,3,8,7,0,27,0,0,3,0,4,0,3,3,0,20,3,0,3,0,3,0,5,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,15,14,16,9,25,21,0,127
5127424,0,0,3,0,0,6,0,3,0,21,0,0,4,3,0,4,0,5,0,18,4,0,11,10,0,3,8,9,0,39,4,0,4,3,0,3,5,10,0,33,5,3,4,8,3,4,9,3,0,45,0,4,4,0,0,0,3,9,0,20,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,30,25,14,23,34,38,3,190
5127425,0,0,0,0,0,3,0,0,0,7,0,5,0,0,0,0,0,0,0,8,4,7,0,0,0,0,0,3,0,15,3,4,4,0,0,3,0,3,0,19,3,11,8,4,3,3,4,3,0,37,8,5,10,5,3,0,4,6,0,39,0,0,0,3,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,33,22,16,8,8,11,18,4,139
5127426,0,0,0,0,0,3,0,3,0,4,0,0,3,0,0,3,0,3,0,11,3,3,10,3,3,0,6,8,0,25,3,5,3,4,6,3,3,4,0,30,6,0,4,4,0,0,3,0,0,15,3,0,0,4,0,3,4,3,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,20,9,12,14,11,20,0,108
5127427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5127428,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,3,0,9,0,0,3,0,3,0,0,0,0,8,0,5,3,3,4,0,0,3,0,12,0,3,6,0,3,0,6,0,3,21,0,9,7,0,7,3,3,8,0,30,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,21,15,9,15,5,10,18,3,102
5127429,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,8,0,0,4,3,0,3,0,4,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,3,15,0,0,0,3,0,0,3,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,14,11,17,3,74
5127430,0,0,3,0,0,5,0,0,0,10,0,0,5,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,9,0,4,6,0,4,0,7,0,0,23,4,0,9,7,4,0,5,3,0,29,0,0,0,0,3,3,3,3,0,17,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,20,6,14,8,20,13,0,92
5127431,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,7,0,3,0,3,0,0,0,0,0,7,0,3,3,0,3,3,0,3,0,12,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,10,5,7,5,0,54
5127432,0,0,4,0,0,10,0,6,0,18,0,3,0,0,0,3,0,3,0,18,5,6,5,5,4,8,5,4,0,44,8,10,7,6,7,5,3,8,0,60,0,3,0,7,5,6,9,3,0,42,3,3,0,3,4,4,0,8,0,22,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,18,21,27,31,21,25,0,198
5127433,0,0,0,3,0,9,0,3,0,17,0,3,6,0,0,0,0,3,0,14,6,18,4,0,4,3,4,3,0,35,6,11,9,3,4,4,6,3,0,56,13,14,10,0,4,6,3,0,0,51,4,4,4,3,5,0,3,0,0,26,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,51,42,10,22,27,19,14,3,205
5127434,0,0,0,0,0,3,0,0,0,6,0,0,4,0,3,5,0,0,0,9,0,5,7,3,0,0,0,0,0,22,0,0,12,3,3,3,7,4,0,30,0,0,3,0,0,3,0,3,4,24,0,0,7,5,5,4,6,4,0,31,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,10,12,31,12,12,16,17,18,3,127
