SA1_7DIGITCODE_2016,P_Sol_sp_En_T_2006_2010,P_Sol_sp_En_T_2011,P_Sol_sp_En_T_2012,P_Sol_sp_En_T_2013,P_Sol_sp_En_T_2014,P_Sol_sp_En_T_2015,P_Sol_sp_En_T_2016,P_Sol_sp_En_T_Yr_arr_ns,P_Sol_sp_En_T_T,P_LanProf_En_ns_Bef_2000,P_LanProf_En_ns_2000_2005,P_LanProf_En_ns_2006_2010,P_LanProf_En_ns_2011,P_LanProf_En_ns_2012,P_LanProf_En_ns_2013,P_LanProf_En_ns_2014,P_LanProf_En_ns_2015,P_LanProf_En_ns_2016,P_LanProf_En_ns_Yr_arr_ns,P_LanProf_En_ns_T,P_T_B_2000,P_T_2000_2005,P_T_2006_2010,P_T_2011,P_T_2012,P_T_2013,P_T_2014,P_T_2015,P_T_2016,P_T_Yr_arrival_ns,P_T_T
5113241,41,12,14,15,21,23,24,0,164,0,0,0,0,0,0,0,0,0,0,0,35,14,44,13,14,15,20,25,22,3,198
5113242,46,5,8,7,6,12,7,9,137,0,0,0,0,0,0,0,0,0,0,0,46,25,47,5,10,9,9,12,3,9,176
5113243,29,3,6,10,6,0,4,0,96,0,0,0,0,0,0,0,0,0,0,0,43,8,36,3,6,10,6,0,4,3,120
5113244,11,0,8,6,5,3,3,3,69,0,0,0,0,0,0,0,0,0,0,0,49,13,21,3,8,11,9,10,8,4,129
5113245,64,7,13,27,6,5,5,13,221,0,0,0,0,0,0,0,0,0,0,0,75,46,76,14,11,24,6,8,5,13,278
5113246,35,0,11,6,6,4,0,0,104,0,0,0,0,0,0,0,0,0,0,0,39,21,38,6,14,6,11,8,0,0,143
5113247,29,11,13,3,5,3,9,4,118,0,0,0,0,0,0,0,0,0,0,0,52,24,35,11,14,9,5,3,9,4,157
5113301,35,0,9,12,0,3,0,6,104,0,0,0,0,0,0,0,0,0,0,0,69,18,38,0,5,19,7,3,0,4,169
5113303,16,3,9,3,0,3,0,0,72,0,0,0,0,0,0,0,0,0,0,0,74,19,29,3,9,3,0,3,0,3,137
5113305,122,22,33,20,14,12,3,3,311,0,0,0,0,0,0,0,0,0,0,0,90,56,141,28,42,33,19,15,3,4,432
5113306,23,3,0,13,3,3,0,3,81,0,0,0,0,0,0,0,0,0,0,0,71,13,29,4,3,11,9,0,4,6,160
5113307,17,3,0,0,5,0,6,0,76,0,0,0,0,0,0,0,0,0,0,0,96,31,33,4,0,0,13,0,6,3,187
5113309,13,4,0,0,3,3,0,0,58,0,0,0,0,0,0,0,0,0,0,0,86,17,17,4,14,6,3,3,0,4,159
5113310,22,15,0,0,0,0,3,0,101,0,0,0,0,0,0,0,0,0,0,0,133,32,35,19,6,3,3,0,10,0,242
5113311,12,0,0,0,3,9,0,3,56,0,0,0,0,0,0,0,0,0,0,0,91,16,25,0,0,3,5,11,0,7,163
5113312,25,4,0,7,0,0,4,0,73,0,0,0,0,0,0,0,0,0,0,0,84,8,31,6,0,7,6,3,9,0,164
5113313,13,9,3,0,3,5,0,3,83,0,0,0,0,0,0,0,0,0,0,0,98,14,44,4,14,3,9,5,0,5,195
5113316,58,17,20,24,26,37,18,9,276,0,0,0,0,0,0,0,0,0,0,0,94,29,77,21,31,25,39,45,18,11,389
5113317,69,8,14,9,13,8,3,6,167,0,0,0,0,0,0,0,0,0,0,0,89,34,103,12,21,9,18,5,8,9,297
5113322,29,8,3,0,3,0,3,3,118,0,0,0,0,0,0,0,0,0,0,0,131,30,39,12,5,0,4,6,3,5,238
5113323,29,0,5,3,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,90,43,43,0,7,12,6,0,0,0,204
5113324,148,27,31,37,19,15,18,7,415,0,0,0,0,0,0,0,0,0,0,0,124,84,198,41,33,40,22,23,19,13,600
5113325,81,12,19,11,8,4,8,3,240,0,0,0,0,0,0,0,0,0,0,0,65,89,96,12,21,14,7,9,12,3,333
5113326,15,0,0,0,7,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,79,19,27,6,3,0,7,0,0,0,135
5113327,36,14,7,3,11,4,6,3,110,0,0,0,0,0,0,0,0,0,0,0,64,18,39,18,9,10,11,8,6,5,181
5113328,73,16,23,13,14,15,5,3,243,0,0,0,0,0,0,0,0,0,0,0,108,40,90,17,25,14,16,26,5,6,351
5113329,28,9,4,4,8,9,0,3,103,0,0,0,0,0,0,0,0,0,0,0,55,17,39,15,7,4,8,9,0,0,157
5113331,56,18,13,10,3,11,6,0,185,0,0,0,0,0,0,0,0,0,0,0,108,34,64,18,16,10,3,8,6,5,272
5113332,33,9,10,11,0,3,0,7,98,0,0,0,0,0,0,0,0,0,0,0,43,27,40,13,16,11,3,4,0,6,165
5113334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5113335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,197,0,0,4,0,0,0,0,0,0,198,205
5113336,56,0,11,13,7,7,6,3,117,0,0,0,0,0,0,0,0,0,0,0,10,17,55,4,13,14,7,5,6,7,140
5113337,33,3,6,4,8,7,0,3,111,0,0,0,0,0,0,0,0,0,0,0,54,40,56,3,6,11,8,9,0,9,193
5113338,14,3,4,5,3,3,0,0,75,0,0,0,0,0,0,0,0,0,0,0,60,16,20,3,8,12,3,3,0,5,124
5113339,36,3,3,8,6,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,64,34,43,3,3,13,6,0,0,4,174
5113340,66,16,17,27,8,19,11,7,216,0,0,0,0,0,0,0,0,0,0,0,63,60,90,12,21,23,14,25,13,7,321
5113341,37,3,4,0,9,4,6,0,88,0,0,0,0,0,0,0,0,0,0,0,29,21,45,3,4,3,10,4,6,0,125
5113342,60,0,13,9,21,13,3,4,183,0,0,0,0,0,0,0,0,0,0,0,71,29,69,0,10,11,20,13,3,4,231
5113343,79,13,16,12,19,9,9,9,258,0,0,0,0,0,0,0,0,0,0,0,137,37,110,15,25,16,27,15,9,9,408
5113344,13,3,5,0,0,7,0,0,76,0,0,0,0,0,3,0,0,0,0,6,62,21,13,3,5,7,0,7,0,0,120
5113345,75,7,22,18,10,17,8,11,219,0,0,0,0,0,0,0,0,0,0,0,57,42,83,7,21,18,10,17,14,13,272
5113346,22,5,6,9,3,0,0,5,83,0,0,0,0,0,0,0,0,0,0,0,48,22,31,5,7,6,3,0,0,10,133
5113347,37,8,4,7,0,4,10,3,139,0,0,0,0,0,0,0,0,0,0,0,49,41,42,9,4,15,3,4,10,5,189
5113348,88,13,12,19,7,8,0,15,233,0,0,0,0,0,0,0,0,0,0,0,92,56,97,16,22,21,4,8,0,21,337
5113349,63,12,7,3,22,10,3,14,168,0,0,0,0,0,0,0,0,0,0,0,39,35,76,15,16,5,18,6,3,14,234
5113350,35,4,13,9,9,12,8,3,118,0,0,0,0,0,0,0,0,0,0,0,33,21,46,4,15,9,13,8,8,8,165
5113351,78,13,5,17,6,11,3,3,197,0,0,0,0,0,0,0,0,0,0,0,49,55,96,13,12,23,6,18,3,3,265
5113352,18,0,0,0,0,7,0,0,67,0,0,0,0,0,0,0,0,0,0,0,66,14,25,0,0,0,0,7,0,0,116
5113353,37,14,25,11,10,3,3,0,154,0,0,0,0,0,0,0,0,0,0,0,66,50,57,14,24,20,10,8,3,0,253
5113354,74,10,8,4,9,8,3,3,201,0,0,0,0,0,0,0,0,0,0,0,63,53,94,11,16,16,7,8,3,11,271
5113355,56,3,16,21,4,5,5,3,208,0,0,0,0,0,0,0,0,0,0,0,102,61,73,3,16,25,4,8,5,4,300
5113356,45,12,8,3,6,12,6,3,173,0,0,0,0,0,0,0,0,0,0,0,94,24,74,14,6,6,8,12,6,3,250
5113357,85,8,5,3,4,0,8,8,198,0,0,0,0,0,0,0,0,0,0,0,73,57,108,12,8,4,7,0,8,4,286
5113358,62,11,13,18,6,12,8,6,205,4,0,0,0,0,0,0,0,0,13,15,134,38,81,14,22,28,14,14,8,20,369
5113359,37,4,7,14,3,6,5,0,125,0,0,0,0,0,0,0,0,0,0,0,60,37,52,7,10,14,4,6,5,0,205
5113360,100,6,11,20,8,21,3,7,234,0,0,0,0,0,0,0,0,0,0,0,55,57,120,11,16,26,18,18,3,7,320
5113361,66,3,22,7,10,11,3,5,176,0,0,0,0,0,0,0,0,0,0,0,51,39,78,7,22,11,10,8,3,8,244
5113401,9,4,0,0,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,29,9,17,4,0,0,3,0,0,0,62
5113402,11,8,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,69,3,15,8,0,0,0,0,0,0,101
5113403,32,28,0,0,5,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,70,8,40,34,3,0,5,0,0,3,165
5113404,7,0,3,9,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,4,16,0,3,9,4,0,0,3,69
5113405,5,0,0,0,0,0,0,3,16,4,0,0,0,0,0,0,0,0,0,4,97,4,11,0,0,0,0,0,0,12,127
5113406,56,13,3,8,10,5,6,0,138,0,0,0,0,0,0,0,0,0,0,0,57,22,84,18,3,13,10,6,8,4,230
5113407,25,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,34,3,25,0,0,0,0,0,0,0,67
5113408,34,5,14,12,9,15,7,3,110,0,0,0,0,0,0,0,0,0,0,0,101,10,39,3,16,12,15,15,7,15,228
5113409,32,13,25,13,13,16,14,0,151,0,0,0,0,0,0,0,0,0,0,0,52,17,39,19,27,14,13,17,14,0,217
5113410,19,4,3,5,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,42,6,17,3,6,5,0,0,0,0,89
5113411,11,6,0,11,0,5,0,4,49,0,0,0,0,0,0,0,0,0,0,0,79,14,16,6,6,13,0,5,0,3,139
5113412,24,3,8,0,0,0,3,0,47,0,0,0,0,0,0,0,0,0,0,0,67,4,26,5,9,5,0,0,3,0,123
5113413,21,3,5,0,0,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,42,11,25,0,9,0,4,0,0,3,100
5113415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5113417,16,7,3,5,4,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,51,14,18,8,3,5,4,0,0,0,110
5113418,12,9,12,9,0,0,7,3,64,0,0,0,0,0,0,0,0,0,0,0,85,18,12,18,14,9,0,0,7,3,167
5113419,8,7,4,5,0,0,4,3,41,0,0,0,0,0,0,0,0,0,0,0,56,0,8,7,4,9,0,0,4,3,91
5113420,26,0,0,7,8,3,0,4,72,0,0,0,0,0,0,0,0,0,0,0,88,13,30,3,4,7,6,3,0,6,171
5113421,64,9,15,19,7,15,3,6,177,0,0,0,0,0,0,0,0,0,0,0,101,19,82,11,15,21,16,21,3,9,310
5113422,26,0,6,3,8,9,3,0,61,0,0,0,0,0,0,0,0,0,0,0,70,4,37,0,6,8,6,9,3,3,139
5113423,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,29,7,5,0,0,0,0,0,0,0,39
5113424,44,8,4,3,12,7,3,0,100,0,0,0,0,0,0,0,0,0,0,0,93,10,57,8,5,6,12,9,4,3,209
5113425,9,10,3,3,0,0,0,3,48,0,0,0,0,0,0,0,0,0,0,0,73,8,11,9,3,8,0,0,0,3,125
5113426,22,0,7,14,3,5,0,0,68,0,0,0,0,0,0,0,0,0,0,0,75,3,22,3,7,11,3,6,0,0,139
5113427,39,7,11,3,0,3,3,3,101,0,0,0,0,0,0,0,0,0,0,0,72,15,45,4,13,10,0,3,3,3,175
5113428,20,4,6,5,4,0,3,0,84,0,0,0,0,0,0,0,0,0,0,0,59,13,24,4,14,5,4,0,3,4,134
5113429,33,3,6,3,0,5,0,0,76,0,0,0,0,0,0,0,0,0,0,0,47,14,34,3,7,5,0,5,0,3,121
5113430,20,0,14,7,0,5,0,0,70,0,0,0,0,0,0,0,0,0,0,0,47,19,29,0,13,12,0,5,0,0,130
5113431,34,0,0,0,0,3,6,0,50,0,0,0,0,0,0,0,0,0,0,0,26,9,48,0,0,0,0,3,6,4,94
5113432,16,3,14,9,8,3,3,0,87,0,0,0,0,0,0,0,0,0,0,0,51,13,38,3,15,9,8,5,3,0,148
5113434,20,0,0,3,0,11,0,4,53,0,0,0,0,0,0,0,0,0,0,0,64,7,29,0,0,3,0,11,0,7,124
5113435,22,5,0,5,3,7,0,0,60,0,0,0,0,0,0,0,0,0,0,0,45,4,27,10,0,5,3,7,0,4,109
5113436,42,9,15,13,13,13,5,4,141,0,0,0,0,0,0,0,0,0,0,0,96,12,47,14,20,13,10,13,5,11,251
5113437,6,0,0,0,3,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,32,6,19,4,0,0,3,0,0,5,72
5113438,47,11,0,0,5,7,0,0,87,0,0,0,0,0,0,0,0,0,0,0,85,14,54,11,0,5,5,7,0,4,178
5113439,22,10,4,4,3,0,0,3,75,0,0,0,0,0,0,0,0,0,0,0,68,12,27,6,8,4,5,0,0,4,136
5113440,9,0,9,10,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,55,6,19,5,11,13,3,0,0,0,110
5113442,3,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,3,161,3,7,0,0,0,0,0,0,9,180
5113443,27,5,9,11,3,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,86,9,36,10,9,11,3,3,0,4,167
5113444,33,5,3,5,3,4,0,3,63,0,0,0,0,0,0,0,0,0,0,0,47,8,38,5,3,7,3,4,0,4,116
5113445,30,3,9,10,5,0,5,0,89,0,0,0,0,0,0,0,0,0,0,0,61,17,39,3,16,10,5,0,5,4,162
5113446,37,6,10,0,8,4,11,0,93,0,0,0,0,0,0,0,0,0,0,0,55,3,38,6,8,3,8,4,11,3,138
5113447,42,10,6,8,4,11,3,5,102,0,0,0,0,0,0,0,0,0,0,0,29,18,48,11,6,7,4,11,3,9,136
5113448,88,37,14,12,10,15,7,7,201,0,0,0,0,0,0,0,0,0,0,3,36,22,94,42,22,12,10,18,7,4,263
5113449,19,7,3,0,0,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,40,3,35,13,6,0,3,3,0,0,104
5113450,22,10,8,4,8,5,4,4,83,0,0,0,0,0,0,0,0,0,0,0,57,15,21,14,7,4,8,5,4,6,140
5113451,26,23,6,15,3,3,0,5,109,0,0,0,0,0,0,0,0,0,0,0,50,13,29,21,6,15,9,3,0,10,160
5113452,13,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,27,14,21,0,0,0,4,0,0,3,68
5113453,20,3,7,4,4,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,36,11,36,7,11,7,8,3,0,0,123
5113454,36,6,18,7,3,3,0,4,113,0,0,0,0,0,0,0,0,0,0,0,70,26,49,5,19,7,4,7,0,4,187
5113501,35,15,9,12,7,0,3,0,97,0,0,0,0,0,0,0,0,0,0,0,55,11,49,15,9,14,12,6,3,3,176
5113502,37,4,15,6,3,3,3,0,94,0,0,0,0,0,0,0,0,0,0,0,67,11,48,4,16,6,3,3,3,3,165
5113503,104,13,18,9,4,7,12,5,257,0,0,0,0,0,0,0,0,0,0,0,104,51,143,16,25,9,4,7,16,9,383
5113504,67,15,19,13,16,9,6,5,210,0,0,0,0,0,0,0,0,0,0,0,141,37,100,21,27,25,17,19,8,7,405
5113505,52,0,8,0,0,8,0,0,120,0,0,0,0,0,0,0,0,0,0,0,109,50,84,10,9,4,4,8,0,4,284
5113507,47,10,17,13,8,3,0,4,156,0,0,0,0,0,0,0,0,0,0,0,109,23,65,17,18,13,8,3,0,3,260
